,arrest,black,perceivedage,gender,trafficstop,raceperceivedpriortostop,tract_distancefromcal,tract_medianincome,tract_annualstops,tract_nonwhitecomp
4664,0,0,25,1,1,0,0.648455435,62184,383,0.47306959
4665,0,1,65,1,0,1,0.648455435,62184,383,0.47306959
4666,1,0,30,1,0,1,0.648455435,62184,383,0.47306959
4667,0,0,25,1,1,0,0.648455435,62184,383,0.47306959
4668,0,0,40,1,0,1,0.648455435,62184,383,0.47306959
4669,1,0,44,1,0,1,0.648455435,62184,383,0.47306959
4670,0,0,30,1,1,1,0.648455435,62184,383,0.47306959
4671,0,0,20,2,1,1,0.648455435,62184,383,0.47306959
4672,0,0,30,1,0,1,0.648455435,62184,383,0.47306959
4673,0,0,30,1,0,1,0.648455435,62184,383,0.47306959
4674,0,1,50,1,0,1,0.648455435,62184,383,0.47306959
4675,1,0,30,1,0,1,0.648455435,62184,383,0.47306959
4676,0,0,20,2,1,0,0.648455435,62184,383,0.47306959
4677,0,0,21,1,0,0,0.648455435,62184,383,0.47306959
4678,0,0,40,2,0,1,0.648455435,62184,383,0.47306959
4679,1,0,30,1,0,0,0.648455435,62184,383,0.47306959
4680,1,0,1,1,1,1,1.0,1,1,1.0
4681,0,0,30,2,0,0,0.648455435,62184,383,0.47306959
4682,0,0,20,2,1,1,0.648455435,62184,383,0.47306959
4683,0,0,50,1,0,1,0.648455435,62184,383,0.47306959
4684,1,1,50,1,0,1,0.648455435,62184,383,0.47306959
4685,0,1,35,1,0,1,0.648455435,62184,383,0.47306959
4686,1,0,1,1,1,1,1.0,1,1,1.0
4687,0,0,40,1,1,0,0.648455435,62184,383,0.47306959
4688,0,0,70,1,1,0,0.648455435,62184,383,0.47306959
4689,0,0,24,1,1,0,0.648455435,62184,383,0.47306959
4690,0,0,82,2,1,0,0.648455435,62184,383,0.47306959
4691,1,1,30,1,0,1,0.648455435,62184,383,0.47306959
4692,0,0,25,1,0,1,0.648455435,62184,383,0.47306959
4693,1,0,35,1,0,1,0.648455435,62184,383,0.47306959
4694,0,0,50,1,1,0,0.648455435,62184,383,0.47306959
4695,0,0,45,2,1,0,0.648455435,62184,383,0.47306959
4696,0,0,30,1,1,0,0.648455435,62184,383,0.47306959
4697,1,0,35,1,0,1,0.648455435,62184,383,0.47306959
4698,0,0,50,1,1,0,0.648455435,62184,383,0.47306959
4699,0,0,79,1,0,1,0.648455435,62184,383,0.47306959
4700,0,1,50,1,0,1,0.648455435,62184,383,0.47306959
4701,0,0,30,1,0,0,0.648455435,62184,383,0.47306959
4702,1,1,65,1,0,1,0.648455435,62184,383,0.47306959
4703,0,0,30,1,1,0,0.648455435,62184,383,0.47306959
4704,0,1,30,1,0,1,0.648455435,62184,383,0.47306959
4705,0,1,65,2,0,1,0.648455435,62184,383,0.47306959
4706,0,0,75,1,1,0,0.648455435,62184,383,0.47306959
4707,0,1,18,1,1,0,0.648455435,62184,383,0.47306959
4708,0,1,18,1,0,1,0.648455435,62184,383,0.47306959
4709,0,0,50,1,0,1,0.648455435,62184,383,0.47306959
4710,0,0,50,1,1,1,0.648455435,62184,383,0.47306959
4711,0,0,40,1,1,0,0.648455435,62184,383,0.47306959
4712,0,1,50,1,1,0,0.648455435,62184,383,0.47306959
4713,0,0,40,1,1,0,0.648455435,62184,383,0.47306959
4714,0,1,40,1,1,0,0.648455435,62184,383,0.47306959
4715,0,1,50,1,0,1,0.648455435,62184,383,0.47306959
4716,0,1,45,1,0,1,0.648455435,62184,383,0.47306959
4717,0,0,55,2,0,0,0.648455435,62184,383,0.47306959
4718,0,1,55,1,0,0,0.648455435,62184,383,0.47306959
4719,0,1,50,1,0,0,0.648455435,62184,383,0.47306959
4720,0,1,50,1,0,1,0.648455435,62184,383,0.47306959
4721,0,0,55,2,1,1,0.648455435,62184,383,0.47306959
4722,1,0,1,1,1,1,1.0,1,1,1.0
4723,0,0,30,1,1,0,0.648455435,62184,383,0.47306959
4724,1,0,55,1,0,1,0.648455435,62184,383,0.47306959
4725,0,0,30,1,0,1,0.648455435,62184,383,0.47306959
4726,0,0,60,1,1,0,0.648455435,62184,383,0.47306959
4727,1,1,60,2,1,1,0.648455435,62184,383,0.47306959
4728,1,1,55,1,1,1,0.648455435,62184,383,0.47306959
4729,0,1,30,1,0,1,0.648455435,62184,383,0.47306959
4730,0,1,60,1,0,1,0.648455435,62184,383,0.47306959
4731,0,0,25,2,1,0,0.648455435,62184,383,0.47306959
4732,1,1,40,2,0,1,0.648455435,62184,383,0.47306959
4733,0,1,30,2,0,1,0.648455435,62184,383,0.47306959
4734,0,1,30,1,0,1,0.648455435,62184,383,0.47306959
4735,1,0,30,1,0,1,0.648455435,62184,383,0.47306959
4736,0,0,35,2,1,0,0.648455435,62184,383,0.47306959
4737,1,0,60,1,0,1,0.648455435,62184,383,0.47306959
4738,0,1,45,2,1,0,0.648455435,62184,383,0.47306959
4739,1,1,42,2,1,1,0.648455435,62184,383,0.47306959
4740,0,1,45,2,1,0,0.648455435,62184,383,0.47306959
4741,0,1,50,2,1,0,0.648455435,62184,383,0.47306959
4742,1,1,50,1,0,1,0.648455435,62184,383,0.47306959
4743,0,1,21,1,1,0,0.648455435,62184,383,0.47306959
4744,0,0,20,1,1,0,0.648455435,62184,383,0.47306959
4745,0,0,45,1,0,1,0.648455435,62184,383,0.47306959
4746,0,0,40,1,0,1,0.648455435,62184,383,0.47306959
4747,0,1,20,2,1,0,0.648455435,62184,383,0.47306959
4748,1,0,1,1,1,1,1.0,1,1,1.0
4749,0,0,35,1,1,0,0.648455435,62184,383,0.47306959
4750,0,0,45,1,0,1,0.648455435,62184,383,0.47306959
4751,0,1,40,1,1,0,0.648455435,62184,383,0.47306959
4752,0,0,35,2,1,1,0.648455435,62184,383,0.47306959
4753,0,0,45,2,1,1,0.648455435,62184,383,0.47306959
4754,0,0,38,2,1,0,0.648455435,62184,383,0.47306959
4755,0,1,18,1,1,0,0.648455435,62184,383,0.47306959
4756,0,0,25,1,1,0,0.648455435,62184,383,0.47306959
4757,1,0,30,1,0,1,0.648455435,62184,383,0.47306959
4758,0,0,55,2,1,0,0.648455435,62184,383,0.47306959
4759,0,0,33,2,1,0,0.648455435,62184,383,0.47306959
4760,1,1,30,1,0,1,0.648455435,62184,383,0.47306959
4761,1,0,35,2,0,1,0.648455435,62184,383,0.47306959
4762,0,1,45,2,1,0,0.648455435,62184,383,0.47306959
4763,1,0,45,1,0,0,0.648455435,62184,383,0.47306959
4764,0,0,35,2,1,0,0.648455435,62184,383,0.47306959
4765,0,1,24,1,1,0,0.648455435,62184,383,0.47306959
4766,0,0,40,1,1,0,0.648455435,62184,383,0.47306959
4767,0,0,30,2,1,0,0.648455435,62184,383,0.47306959
4768,0,0,65,1,1,0,0.648455435,62184,383,0.47306959
4769,0,0,60,1,1,0,0.648455435,62184,383,0.47306959
4770,1,0,1,1,1,1,1.0,1,1,1.0
4771,0,0,55,1,1,1,0.648455435,62184,383,0.47306959
4772,0,0,40,1,1,0,0.648455435,62184,383,0.47306959
4773,0,1,38,1,0,1,0.648455435,62184,383,0.47306959
4774,0,1,28,1,1,0,0.648455435,62184,383,0.47306959
4775,1,1,50,1,0,1,0.648455435,62184,383,0.47306959
4776,0,0,35,1,1,0,0.648455435,62184,383,0.47306959
4777,0,1,24,1,0,1,0.648455435,62184,383,0.47306959
4778,0,0,49,2,1,0,0.648455435,62184,383,0.47306959
4779,1,1,25,1,0,1,0.648455435,62184,383,0.47306959
4780,1,0,25,1,0,1,0.648455435,62184,383,0.47306959
4781,0,1,40,2,1,0,0.648455435,62184,383,0.47306959
4782,0,0,25,1,1,1,0.648455435,62184,383,0.47306959
4783,0,0,55,1,0,0,0.648455435,62184,383,0.47306959
4784,0,0,60,1,0,1,0.648455435,62184,383,0.47306959
4785,1,0,1,1,1,1,1.0,1,1,1.0
4786,0,0,20,1,0,1,0.648455435,62184,383,0.47306959
4787,0,0,25,2,1,0,0.648455435,62184,383,0.47306959
4788,0,0,70,2,1,0,0.648455435,62184,383,0.47306959
4789,0,0,40,1,1,0,0.648455435,62184,383,0.47306959
4790,0,1,30,1,0,1,0.648455435,62184,383,0.47306959
4791,0,0,55,1,0,1,0.648455435,62184,383,0.47306959
4792,0,0,25,1,1,0,0.648455435,62184,383,0.47306959
4793,0,0,25,2,1,0,0.648455435,62184,383,0.47306959
4794,0,1,30,2,1,0,0.648455435,62184,383,0.47306959
4795,0,0,20,2,1,0,2.081871526,98083,420,0.336685289
4796,0,1,20,1,0,1,2.081871526,98083,420,0.336685289
4797,0,1,60,1,0,1,2.081871526,98083,420,0.336685289
4798,1,0,1,1,1,1,1.0,1,1,1.0
4799,1,0,1,1,1,1,1.0,1,1,1.0
4800,0,0,20,2,0,0,2.081871526,98083,420,0.336685289
4801,0,1,40,2,0,0,2.081871526,98083,420,0.336685289
4802,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
4803,0,0,23,2,0,1,2.081871526,98083,420,0.336685289
4804,0,0,18,1,0,1,2.081871526,98083,420,0.336685289
4805,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
4806,0,0,20,1,0,1,2.081871526,98083,420,0.336685289
4807,0,1,35,1,1,1,2.081871526,98083,420,0.336685289
4808,0,0,60,1,1,0,2.081871526,98083,420,0.336685289
4809,1,0,28,1,1,0,2.081871526,98083,420,0.336685289
4810,1,0,30,1,1,0,2.081871526,98083,420,0.336685289
4811,0,1,18,2,1,0,2.081871526,98083,420,0.336685289
4812,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
4813,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4814,0,1,60,1,0,1,2.081871526,98083,420,0.336685289
4815,0,0,40,1,0,0,2.081871526,98083,420,0.336685289
4816,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4817,0,1,30,1,0,1,2.081871526,98083,420,0.336685289
4818,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4819,0,1,40,1,0,0,2.081871526,98083,420,0.336685289
4820,0,0,40,2,1,0,2.081871526,98083,420,0.336685289
4821,1,0,30,1,0,1,2.081871526,98083,420,0.336685289
4822,0,0,42,1,1,0,2.081871526,98083,420,0.336685289
4823,0,1,60,1,1,1,2.081871526,98083,420,0.336685289
4824,0,1,40,2,0,0,2.081871526,98083,420,0.336685289
4825,0,1,40,1,1,0,2.081871526,98083,420,0.336685289
4826,0,1,45,1,1,0,2.081871526,98083,420,0.336685289
4827,0,1,40,1,1,0,2.081871526,98083,420,0.336685289
4828,0,1,35,1,1,1,2.081871526,98083,420,0.336685289
4829,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
4830,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4831,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4832,1,0,1,1,1,1,1.0,1,1,1.0
4833,0,1,50,1,0,1,2.081871526,98083,420,0.336685289
4834,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
4835,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4836,0,0,30,2,1,0,2.081871526,98083,420,0.336685289
4837,0,0,40,2,1,0,2.081871526,98083,420,0.336685289
4838,0,1,60,1,0,1,2.081871526,98083,420,0.336685289
4839,1,0,50,1,1,0,2.081871526,98083,420,0.336685289
4840,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
4841,1,0,1,1,1,1,1.0,1,1,1.0
4842,1,0,1,1,1,1,1.0,1,1,1.0
4843,0,0,50,2,1,0,2.081871526,98083,420,0.336685289
4844,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
4845,0,1,22,2,0,1,2.081871526,98083,420,0.336685289
4846,0,0,20,1,1,0,2.081871526,98083,420,0.336685289
4847,0,1,50,1,1,0,2.081871526,98083,420,0.336685289
4848,0,1,21,1,1,0,2.081871526,98083,420,0.336685289
4849,0,0,36,1,1,1,2.081871526,98083,420,0.336685289
4850,0,0,45,1,0,1,2.081871526,98083,420,0.336685289
4851,0,0,60,1,0,1,2.081871526,98083,420,0.336685289
4852,0,0,20,1,1,0,2.081871526,98083,420,0.336685289
4853,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4854,1,0,1,1,1,1,1.0,1,1,1.0
4855,0,0,38,2,1,0,2.081871526,98083,420,0.336685289
4856,0,1,20,2,1,1,2.081871526,98083,420,0.336685289
4857,1,0,1,1,1,1,1.0,1,1,1.0
4858,0,1,40,1,1,1,2.081871526,98083,420,0.336685289
4859,0,0,30,1,1,1,2.081871526,98083,420,0.336685289
4860,0,0,30,2,1,0,2.081871526,98083,420,0.336685289
4861,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
4862,1,0,1,1,1,1,1.0,1,1,1.0
4863,0,1,25,2,1,0,2.081871526,98083,420,0.336685289
4864,0,1,25,2,1,1,2.081871526,98083,420,0.336685289
4865,0,0,30,1,1,1,2.081871526,98083,420,0.336685289
4866,0,0,45,1,1,0,2.081871526,98083,420,0.336685289
4867,0,0,35,1,0,0,2.081871526,98083,420,0.336685289
4868,0,0,45,1,1,1,2.081871526,98083,420,0.336685289
4869,1,1,30,1,0,1,2.081871526,98083,420,0.336685289
4870,0,0,20,1,0,1,2.081871526,98083,420,0.336685289
4871,0,0,45,1,1,1,2.081871526,98083,420,0.336685289
4872,0,0,45,2,1,1,2.081871526,98083,420,0.336685289
4873,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4874,1,0,30,1,1,0,2.081871526,98083,420,0.336685289
4875,1,0,40,2,1,0,2.081871526,98083,420,0.336685289
4876,0,0,65,1,1,0,2.081871526,98083,420,0.336685289
4877,0,1,60,1,1,0,2.081871526,98083,420,0.336685289
4878,0,1,35,1,1,0,2.081871526,98083,420,0.336685289
4879,0,1,70,1,1,0,2.081871526,98083,420,0.336685289
4880,1,0,25,1,0,1,2.081871526,98083,420,0.336685289
4881,0,0,40,2,1,0,2.081871526,98083,420,0.336685289
4882,0,1,50,1,0,1,2.081871526,98083,420,0.336685289
4883,0,1,40,1,0,1,2.081871526,98083,420,0.336685289
4884,0,0,21,1,1,0,2.081871526,98083,420,0.336685289
4885,0,0,35,2,1,0,2.081871526,98083,420,0.336685289
4886,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
4887,1,0,20,2,0,1,2.081871526,98083,420,0.336685289
4888,0,1,20,2,1,1,2.081871526,98083,420,0.336685289
4889,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4890,0,0,30,2,1,0,2.081871526,98083,420,0.336685289
4891,0,1,25,1,1,0,2.081871526,98083,420,0.336685289
4892,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
4893,0,0,23,2,0,1,2.081871526,98083,420,0.336685289
4894,0,1,30,2,1,0,2.081871526,98083,420,0.336685289
4895,0,1,19,1,1,0,2.081871526,98083,420,0.336685289
4896,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4897,0,0,30,1,1,1,2.081871526,98083,420,0.336685289
4898,0,0,40,2,1,0,2.081871526,98083,420,0.336685289
4899,0,0,20,1,1,0,2.081871526,98083,420,0.336685289
4900,0,1,50,1,0,1,2.081871526,98083,420,0.336685289
4901,1,0,1,1,1,1,1.0,1,1,1.0
4902,0,1,50,1,1,1,2.081871526,98083,420,0.336685289
4903,0,0,60,2,1,0,2.081871526,98083,420,0.336685289
4904,0,0,20,1,1,0,2.081871526,98083,420,0.336685289
4905,0,0,40,2,1,0,2.081871526,98083,420,0.336685289
4906,1,0,30,1,1,0,2.081871526,98083,420,0.336685289
4907,0,0,28,1,0,0,2.081871526,98083,420,0.336685289
4908,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
4909,0,0,30,1,0,0,2.081871526,98083,420,0.336685289
4910,0,0,20,2,1,0,2.081871526,98083,420,0.336685289
4911,0,0,22,1,1,0,2.081871526,98083,420,0.336685289
4912,0,0,50,2,1,0,2.081871526,98083,420,0.336685289
4913,0,1,40,2,1,0,2.081871526,98083,420,0.336685289
4914,0,0,60,1,1,0,2.081871526,98083,420,0.336685289
4915,0,0,22,1,1,0,2.081871526,98083,420,0.336685289
4916,1,0,1,1,1,1,1.0,1,1,1.0
4917,0,0,25,2,1,0,2.081871526,98083,420,0.336685289
4918,0,0,38,1,1,0,2.081871526,98083,420,0.336685289
4919,1,0,1,1,1,1,1.0,1,1,1.0
4920,0,0,45,1,1,0,2.081871526,98083,420,0.336685289
4921,0,0,25,1,1,1,2.081871526,98083,420,0.336685289
4922,0,0,33,1,1,1,2.081871526,98083,420,0.336685289
4923,0,0,20,2,1,1,2.081871526,98083,420,0.336685289
4924,0,0,21,2,1,0,2.081871526,98083,420,0.336685289
4925,0,0,55,1,1,0,2.081871526,98083,420,0.336685289
4926,1,0,30,1,0,0,2.081871526,98083,420,0.336685289
4927,0,0,50,2,1,0,2.081871526,98083,420,0.336685289
4928,0,1,20,1,1,0,2.081871526,98083,420,0.336685289
4929,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4930,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4931,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4932,0,1,23,1,1,0,2.081871526,98083,420,0.336685289
4933,0,0,22,1,1,1,2.081871526,98083,420,0.336685289
4934,1,1,47,1,0,1,2.081871526,98083,420,0.336685289
4935,0,0,34,1,1,1,2.081871526,98083,420,0.336685289
4936,0,0,30,1,1,1,2.081871526,98083,420,0.336685289
4937,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
4938,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
4939,0,1,40,1,1,0,2.081871526,98083,420,0.336685289
4940,1,0,30,1,0,1,2.081871526,98083,420,0.336685289
4941,1,0,25,2,0,1,2.081871526,98083,420,0.336685289
4942,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4943,1,0,1,1,1,1,1.0,1,1,1.0
4944,0,0,25,2,1,0,2.081871526,98083,420,0.336685289
4945,0,1,35,1,1,0,2.081871526,98083,420,0.336685289
4946,0,0,21,1,1,0,2.081871526,98083,420,0.336685289
4947,0,1,20,1,1,0,2.081871526,98083,420,0.336685289
4948,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4949,0,1,20,1,1,0,2.081871526,98083,420,0.336685289
4950,0,1,20,2,1,0,2.081871526,98083,420,0.336685289
4951,1,0,20,2,1,0,2.081871526,98083,420,0.336685289
4952,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4953,1,1,30,1,1,1,2.081871526,98083,420,0.336685289
4954,0,1,30,2,1,0,2.081871526,98083,420,0.336685289
4955,0,1,70,1,0,1,2.081871526,98083,420,0.336685289
4956,0,1,55,1,0,1,2.081871526,98083,420,0.336685289
4957,0,0,20,1,1,0,2.081871526,98083,420,0.336685289
4958,0,1,40,1,0,0,2.081871526,98083,420,0.336685289
4959,0,1,30,2,1,0,2.081871526,98083,420,0.336685289
4960,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
4961,0,0,50,1,0,1,2.081871526,98083,420,0.336685289
4962,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
4963,1,0,30,1,0,1,2.081871526,98083,420,0.336685289
4964,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4965,0,0,50,1,0,1,2.081871526,98083,420,0.336685289
4966,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4967,0,0,30,2,1,1,2.081871526,98083,420,0.336685289
4968,1,0,35,2,0,1,2.081871526,98083,420,0.336685289
4969,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
4970,1,0,1,1,1,1,1.0,1,1,1.0
4971,0,0,45,1,1,0,2.081871526,98083,420,0.336685289
4972,0,0,35,1,1,1,2.081871526,98083,420,0.336685289
4973,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
4974,0,0,22,1,1,0,2.081871526,98083,420,0.336685289
4975,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
4976,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
4977,0,0,45,1,1,0,2.081871526,98083,420,0.336685289
4978,0,0,25,2,1,0,2.081871526,98083,420,0.336685289
4979,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
4980,0,0,58,1,1,0,2.081871526,98083,420,0.336685289
4981,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4982,0,0,45,1,1,0,2.081871526,98083,420,0.336685289
4983,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4984,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4985,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4986,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
4987,0,0,35,1,0,1,2.081871526,98083,420,0.336685289
4988,1,0,30,2,0,1,2.081871526,98083,420,0.336685289
4989,1,0,1,1,1,1,1.0,1,1,1.0
4990,0,0,15,2,1,0,2.081871526,98083,420,0.336685289
4991,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4992,0,1,50,2,1,0,2.081871526,98083,420,0.336685289
4993,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4994,1,0,1,1,1,1,1.0,1,1,1.0
4995,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
4996,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
4997,0,0,50,1,0,1,2.081871526,98083,420,0.336685289
4998,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
4999,0,0,30,1,1,1,2.081871526,98083,420,0.336685289
5000,0,1,40,1,0,1,2.081871526,98083,420,0.336685289
5001,0,1,26,1,1,0,2.081871526,98083,420,0.336685289
5002,0,1,40,1,1,0,2.081871526,98083,420,0.336685289
5003,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
5004,1,0,1,1,1,1,1.0,1,1,1.0
5005,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
5006,1,1,50,1,0,1,2.081871526,98083,420,0.336685289
5007,0,1,30,1,1,0,2.081871526,98083,420,0.336685289
5008,1,0,25,1,0,1,2.081871526,98083,420,0.336685289
5009,0,1,30,2,0,1,2.081871526,98083,420,0.336685289
5010,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
5011,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
5012,0,0,28,1,1,0,2.081871526,98083,420,0.336685289
5013,1,0,1,1,1,1,1.0,1,1,1.0
5014,0,0,35,1,1,1,2.081871526,98083,420,0.336685289
5015,0,0,30,1,0,0,2.081871526,98083,420,0.336685289
5016,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
5017,1,0,40,1,0,1,2.081871526,98083,420,0.336685289
5018,0,0,30,1,1,1,2.081871526,98083,420,0.336685289
5019,1,0,30,2,0,1,2.081871526,98083,420,0.336685289
5020,0,1,70,1,1,0,2.081871526,98083,420,0.336685289
5021,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
5022,0,0,25,1,1,1,2.081871526,98083,420,0.336685289
5023,0,1,30,2,1,0,2.081871526,98083,420,0.336685289
5024,0,0,30,2,1,0,2.081871526,98083,420,0.336685289
5025,0,0,35,1,1,0,2.081871526,98083,420,0.336685289
5026,0,0,66,1,1,1,2.081871526,98083,420,0.336685289
5027,1,0,60,1,1,0,2.081871526,98083,420,0.336685289
5028,1,0,40,1,0,1,2.081871526,98083,420,0.336685289
5029,0,1,14,1,0,0,2.081871526,98083,420,0.336685289
5030,0,0,26,1,1,1,2.081871526,98083,420,0.336685289
5031,0,0,25,1,1,0,2.081871526,98083,420,0.336685289
5032,1,1,30,1,0,1,2.081871526,98083,420,0.336685289
5033,0,0,67,1,1,0,2.081871526,98083,420,0.336685289
5034,0,0,21,1,1,0,2.081871526,98083,420,0.336685289
5035,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
5036,1,0,1,1,1,1,1.0,1,1,1.0
5037,0,0,20,1,0,1,2.081871526,98083,420,0.336685289
5038,1,0,60,1,1,0,2.081871526,98083,420,0.336685289
5039,1,0,1,1,1,1,1.0,1,1,1.0
5040,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
5041,0,1,60,1,1,0,2.081871526,98083,420,0.336685289
5042,0,0,70,1,1,0,2.081871526,98083,420,0.336685289
5043,0,1,25,1,1,1,2.081871526,98083,420,0.336685289
5044,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
5045,0,0,50,1,0,1,2.081871526,98083,420,0.336685289
5046,0,0,25,1,0,0,2.081871526,98083,420,0.336685289
5047,0,1,50,1,1,0,2.081871526,98083,420,0.336685289
5048,0,1,50,2,1,0,2.081871526,98083,420,0.336685289
5049,0,0,50,2,1,0,2.081871526,98083,420,0.336685289
5050,0,1,30,2,1,0,2.081871526,98083,420,0.336685289
5051,1,0,25,1,1,1,2.081871526,98083,420,0.336685289
5052,0,0,20,2,1,0,2.081871526,98083,420,0.336685289
5053,0,1,21,1,1,0,2.081871526,98083,420,0.336685289
5054,0,0,21,2,1,0,2.081871526,98083,420,0.336685289
5055,0,1,37,1,1,0,2.081871526,98083,420,0.336685289
5056,1,0,27,1,0,1,2.081871526,98083,420,0.336685289
5057,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
5058,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
5059,0,0,55,1,1,0,2.081871526,98083,420,0.336685289
5060,1,0,28,1,0,1,2.081871526,98083,420,0.336685289
5061,0,1,44,1,0,1,2.081871526,98083,420,0.336685289
5062,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
5063,1,0,30,1,0,1,2.081871526,98083,420,0.336685289
5064,0,1,35,1,1,0,2.081871526,98083,420,0.336685289
5065,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
5066,1,1,40,1,0,1,2.081871526,98083,420,0.336685289
5067,0,0,30,2,1,0,2.081871526,98083,420,0.336685289
5068,1,1,50,1,0,1,2.081871526,98083,420,0.336685289
5069,0,1,35,2,0,0,2.081871526,98083,420,0.336685289
5070,0,1,35,1,1,1,2.081871526,98083,420,0.336685289
5071,0,0,35,1,1,1,2.081871526,98083,420,0.336685289
5072,0,0,60,1,1,0,2.081871526,98083,420,0.336685289
5073,0,1,35,2,1,0,2.081871526,98083,420,0.336685289
5074,0,0,30,1,0,1,2.081871526,98083,420,0.336685289
5075,1,0,1,1,1,1,1.0,1,1,1.0
5076,0,0,40,1,0,1,2.081871526,98083,420,0.336685289
5077,1,1,30,1,0,1,2.081871526,98083,420,0.336685289
5078,1,0,28,1,0,1,2.081871526,98083,420,0.336685289
5079,0,0,40,1,1,0,2.081871526,98083,420,0.336685289
5080,0,0,36,2,1,0,2.081871526,98083,420,0.336685289
5081,1,0,1,1,1,1,1.0,1,1,1.0
5082,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
5083,0,0,31,1,1,0,2.081871526,98083,420,0.336685289
5084,0,0,30,2,1,0,2.081871526,98083,420,0.336685289
5085,1,0,40,1,0,1,2.081871526,98083,420,0.336685289
5086,0,1,20,2,1,0,2.081871526,98083,420,0.336685289
5087,0,0,45,2,1,1,2.081871526,98083,420,0.336685289
5088,1,0,1,1,1,1,1.0,1,1,1.0
5089,1,0,1,1,1,1,1.0,1,1,1.0
5090,0,1,60,1,1,0,2.081871526,98083,420,0.336685289
5091,0,0,30,1,1,0,2.081871526,98083,420,0.336685289
5092,1,0,40,1,0,1,2.081871526,98083,420,0.336685289
5093,0,0,50,1,1,0,2.081871526,98083,420,0.336685289
5094,0,0,55,2,1,1,2.081871526,98083,420,0.336685289
5095,0,1,30,2,1,0,2.081871526,98083,420,0.336685289
5096,0,0,60,1,1,0,1.577986197,69057,201,0.468213925
5097,0,0,30,1,1,0,1.577986197,69057,201,0.468213925
5098,1,1,24,1,0,1,1.577986197,69057,201,0.468213925
5099,0,0,35,1,1,1,1.577986197,69057,201,0.468213925
5100,0,0,30,1,0,1,1.577986197,69057,201,0.468213925
5101,0,1,22,2,1,0,1.577986197,69057,201,0.468213925
5102,0,0,35,1,0,1,1.577986197,69057,201,0.468213925
