,durationofstop,raceperceivedpriortostop,gender,perceivedage,tract_medianincome,tract_totalpop,tract_whitepop,tract_nonwhitecomp,tract_poccomp,tract_nonwhitepop,tract_pocpop,tract_aapop,tract_na_aipop,tract_aisianpop,tract_hawaiian,tract_mixed2,tract_totalnumstops,tract_annualstops,tract_distancefromcal,black,white,asian,hispanic,bipoc,report_risk_groups,arrest,trafficstop,longstop
2709,10,0,1,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,0
2710,10,1,1,60,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,0
2711,3,0,2,48,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2712,11,0,1,17,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2713,8,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2714,7,1,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2715,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2716,30,1,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,1
2717,45,1,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2718,10,1,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2719,5,0,1,27,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2720,6,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2721,5,1,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2722,4,0,1,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2723,4,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2724,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2725,7,0,1,60,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2726,10,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2727,7,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2728,65,1,1,23,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2729,30,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2730,65,1,1,23,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,1,1
2731,65,1,2,21,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,1
2732,5,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2733,5,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2734,30,1,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2735,30,1,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2736,10,1,1,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2737,3,0,2,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2738,5,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2739,60,0,1,26,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,1
2740,10,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2741,60,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,1,1,1
2742,60,0,1,28,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,1,1,1
2743,25,1,2,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,1,1
2744,10,1,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,0,0
2745,76,1,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,1
2746,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2747,10,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2748,20,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2749,2,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2750,15,1,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2751,10,1,1,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,0
2752,15,1,1,21,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,0
2753,30,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,1
2754,30,1,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,1
2755,15,0,2,18,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2756,7,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2757,10,0,1,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2758,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2759,7,1,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2760,3,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2761,20,0,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2762,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2763,4,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2764,5,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2765,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2766,2,0,2,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2767,6,1,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2768,5,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2769,5,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2770,3,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2771,4,0,2,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2772,3,0,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2773,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2774,7,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2775,10,0,2,27,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2776,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2777,14,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2778,8,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2779,12,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2780,5,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2781,30,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,1
2782,17,0,1,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,1
2783,17,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,1
2784,3,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2785,10,0,1,99,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2786,5,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,0,0
2787,30,1,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,1
2788,3,0,1,22,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2789,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2790,5,1,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2791,10,0,2,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2792,9,0,1,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2793,7,1,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2794,12,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2795,5,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2796,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2797,20,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2798,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2799,10,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2800,10,0,2,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2801,45,1,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,1,0,1
2802,21,1,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2803,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2804,60,1,2,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2805,20,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2806,40,1,2,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2807,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2808,53,1,1,60,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,1
2809,5,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2810,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2811,60,1,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,1,1
2812,15,1,2,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2813,20,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2814,7,0,1,67,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2815,15,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2816,8,0,1,65,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2817,5,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2818,10,0,1,64,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2819,5,0,2,32,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2820,10,1,2,34,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2821,45,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,1,1,1
2822,30,0,1,28,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2823,30,0,1,22,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2824,45,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,1,1,1
2825,15,1,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2826,20,0,2,24,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,1
2827,30,1,2,60,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,1
2828,15,1,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2829,10,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2830,15,0,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2831,40,1,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,1
2832,20,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2833,10,1,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2834,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2835,15,0,1,60,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2836,5,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2837,30,0,2,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2838,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2839,10,0,1,45,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2840,30,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2841,20,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2842,30,0,2,24,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2843,15,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2844,5,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2845,10,1,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2846,25,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,1
2847,65,1,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,1,0,1
2848,5,0,2,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,1,0,1,0,0,1,0
2849,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2850,2,1,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2851,2,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2852,4,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2853,40,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2854,5,1,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2855,12,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2856,24,1,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,1,1
2857,50,0,1,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,1,1
2858,2,0,2,35,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2859,5,0,2,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2860,20,1,1,27,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2861,20,0,2,24,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,0,1
2862,5,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2863,30,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,1
2864,120,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,1,0,1
2865,60,0,2,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,1
2866,15,0,1,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2867,5,1,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2868,5,1,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,0,0
2869,25,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,1
2870,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2871,10,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2872,10,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2873,10,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2874,10,0,1,20,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2875,3,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2876,5,0,1,70,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,0
2877,15,1,1,55,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,0,0
2878,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
2879,20,0,1,26,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2880,20,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2881,5,1,1,26,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,0,0
2882,15,0,1,50,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2883,6,0,1,23,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,0
2884,18,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,1
2885,5,0,1,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
2886,60,0,2,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,1,1
2887,60,0,1,40,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,0,1,1
2888,30,1,2,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,1
2889,30,0,1,30,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,1,0,0,0,1,1,1,0,1
2890,20,0,2,25,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,1,0,0,0,0,0,1,1
2891,10,0,2,22,125218,1756,1361,0.224943052,0.270501139,769,475,147,2,294,0,326,11450,1431,2.504934363,0,0,0,1,1,1,0,1,0
